split,threshold_minutes,group_column,group_value,row_count,actual_severe_delay_rate,mean_predicted_severe_delay_probability,probability_calibration_gap,false_negative_rate
validation,60,Location,WOLSELEY LOOP,140,0.014285714285714285,0.008101421463293706,-0.006184292822420579,1.0
validation,60,Location,DUNDAS WEST STATION,527,0.013282732447817837,0.011094305205581937,-0.0021884272422358995,0.8571428571428571
validation,60,Location,YORKDALE STATION,168,0.011904761904761904,0.0086543560050066,-0.0032504058997553046,0.0
validation,60,Location,RUNNYMEDE STATION,170,0.011764705882352941,0.012149588556308261,0.00038488267395531996,0.0
validation,60,Location,COXWELL STATION,173,0.011560693641618497,0.01363048126811289,0.002069787626494393,0.0
validation,60,Location,LAWRENCE WEST STATION,302,0.009933774834437087,0.015213858839234434,0.005280084004797347,0.6666666666666666
validation,60,Location,MALVERN GARAGE,105,0.009523809523809525,0.002827719578594321,-0.0066960899452152035,1.0
validation,60,Location,WILSON GARAGE,212,0.009433962264150943,0.003269891194248559,-0.006164071069902384,1.0
validation,60,Location,ELLESMERE AND MARKHAM,111,0.009009009009009009,0.006265152531708855,-0.0027438564773001536,1.0
validation,60,Location,STREET CLAIR STATION,229,0.008733624454148471,0.008883705683039436,0.00015008122889096503,1.0
validation,60,Location,BATHURST STATION,353,0.0084985835694051,0.009176902442996737,0.0006783188735916372,0.6666666666666666
validation,60,Location,SHEPPARD WEST STATION,480,0.008333333333333333,0.01111574302721821,0.0027824096938848762,0.25
validation,60,Location,BINGHAM LOOP,121,0.008264462809917356,0.010683478756908666,0.00241901594699131,1.0
validation,60,Location,PINE AND LAWRENCE,132,0.007575757575757576,0.01231421371935855,0.004738456143600973,0.0
validation,60,Location,YORK MILLS STATION,405,0.007407407407407408,0.0038166687841016526,-0.003590738623305755,1.0
validation,60,Location,CASTLE FRANK STATION,279,0.007168458781362007,0.014179339806722155,0.007010881025360148,0.5
validation,60,Location,KEELE STATION,431,0.0069605568445475635,0.008678593837647037,0.0017180369930994734,0.0
validation,60,Location,JANE STATION,435,0.006896551724137931,0.011922400644192756,0.005025848920054825,0.3333333333333333
validation,60,Location,EXHIBITION LOOP,147,0.006802721088435374,0.0195599331253726,0.012757212036937225,0.0
validation,60,Location,UNION STATION,149,0.006711409395973154,0.05289840585474523,0.04618699645877208,1.0
validation,60,Location,EGLINTON STATION,903,0.006644518272425249,0.007692801143276887,0.0010482828708516375,0.5
validation,60,Location,QUEEN AND RONCESVALLES,155,0.0064516129032258064,0.019176754548722714,0.012725141645496908,1.0
validation,60,Location,STREET CLAIR WEST STATION,172,0.005813953488372093,0.05196791749154685,0.04615396400317476,0.0
validation,60,Location,KINGSTON LOOP,178,0.0056179775280898875,0.018549968081797107,0.01293199055370722,1.0
validation,60,Location,LONG BRANCH LOOP,192,0.005208333333333333,0.007482031534130053,0.0022736982007967197,1.0
validation,60,Location,VICTORIA PARK STATION,593,0.00505902192242833,0.004205427715489981,-0.0008535942069383493,1.0
validation,60,Location,ENTIRE ROUTE,203,0.0049261083743842365,0.01330634284695465,0.008380234472570414,1.0
validation,60,Location,LAWRENCE STATION,203,0.0049261083743842365,0.010372779245741249,0.005446670871357012,1.0
validation,60,Location,KENNEDY STATION,1232,0.00487012987012987,0.009556146530542296,0.004686016660412426,0.5
validation,60,Location,RENFORTH STATION,209,0.004784688995215311,0.0026913531889320975,-0.0020933358062832134,1.0
validation,60,Location,PIONEER VILLAGE STATIO,874,0.004576659038901602,0.004554752669637458,-2.1906369264143924e-05,0.5
validation,60,Location,ROYAL YORK STATION,226,0.004424778761061947,0.007397549875312832,0.0029727711142508856,0.0
validation,60,Location,BATHURST AND WILSON,243,0.00411522633744856,0.008060018348778085,0.003944792011329525,0.0
validation,60,Location,ISLINGTON STATION,273,0.003663003663003663,0.004013329317654491,0.00035032565465082776,1.0
validation,60,Location,SPADINA STATION,285,0.0035087719298245615,0.025064886432634974,0.021556114502810413,1.0
validation,60,Location,MAIN STREET STATION,295,0.003389830508474576,0.02053313447318853,0.017143303964713957,1.0
validation,60,Location,WARDEN STATION,610,0.003278688524590164,0.010571055156492239,0.007292366631902075,1.0
validation,60,Location,WILSON STATION,981,0.0030581039755351682,0.0076091433240466945,0.004551039348511527,0.6666666666666666
validation,60,Location,FINCH WEST STATION,452,0.0022123893805309734,0.005770652597789955,0.0035582632172589815,0.0
validation,60,Location,SCARBOROUGH CENTRE STATION,597,0.0016750418760469012,0.01363217975157267,0.01195713787552577,0.0
validation,60,Location,FINCH STATION,925,0.001081081081081081,0.012282684100865792,0.011201603019784711,1.0
validation,60,Location,ARROW GARAGE,132,0.0,0.004237435021630633,0.004237435021630633,
validation,60,Location,DON MILLS STATION,440,0.0,0.007875316240207058,0.007875316240207058,
validation,60,Location,DUFFERIN AND LAWRENCE,167,0.0,0.010715879617947932,0.010715879617947932,
validation,60,Location,EGLINTON AND KEELE,141,0.0,0.0092261874545109,0.0092261874545109,
validation,60,Location,EGLINTON WEST STATION,523,0.0,0.005913617001592645,0.005913617001592645,
validation,60,Location,HUMBERWOOD LOOP,115,0.0,0.006820195732507148,0.006820195732507148,
validation,60,Location,KEELE AND EGLINTON,114,0.0,0.016975322156313862,0.016975322156313862,
validation,60,Location,KIPLING STATION,1067,0.0,0.00411577588868671,0.00411577588868671,
validation,60,Location,LAWRENCE AND JANE,122,0.0,0.010695320208929236,0.010695320208929236,
validation,60,Location,MEADOWVALE LOOP,110,0.0,0.01164785588265965,0.01164785588265965,
validation,60,Location,MOUNT DENNIS GARAGE,114,0.0,0.004533152349018173,0.004533152349018173,
validation,60,Location,PAPE STATION,673,0.0,0.003361352410019531,0.003361352410019531,
validation,60,Location,SCARBOROUGH TOWN CENTR,127,0.0,0.007315480243936901,0.007315480243936901,
validation,60,Location,SHEPPARD STATION,121,0.0,0.00451190372826657,0.00451190372826657,
validation,60,Location,STEELES LOOP,167,0.0,0.005125485534459452,0.005125485534459452,
validation,60,Location,WILSON AND JANE,133,0.0,0.027464758281730724,0.027464758281730724,
validation,60,Location,WOODBINE STATION,121,0.0,0.014412955959941033,0.014412955959941033,
validation,60,Route,97,405,0.2345679012345679,0.05830786423743777,-0.1762600369971301,0.8736842105263158
validation,60,Route,57,257,0.0933852140077821,0.05853087289179783,-0.034854341115984275,0.08333333333333333
validation,60,Route,26,162,0.09259259259259259,0.08296947055800541,-0.009623122034587178,0.0
validation,60,Route,121,152,0.08552631578947369,0.08861409767665236,0.0030877818871786755,0.07692307692307693
validation,60,Route,87,150,0.07333333333333333,0.06963431159478156,-0.003699021738551772,0.09090909090909091
validation,60,Route,46,260,0.07307692307692308,0.06330302487204174,-0.009773898204881337,0.0
validation,60,Route,80,171,0.07017543859649122,0.07216682864301814,0.001991390046526917,0.0
validation,60,Route,169,133,0.06766917293233082,0.07932396995317101,0.011654797020840185,0.1111111111111111
validation,60,Route,107,180,0.06111111111111111,0.06182579116999249,0.0007146800588813812,0.09090909090909091
validation,60,Route,19,265,0.06037735849056604,0.05778148839047401,-0.002595870100092025,0.125
validation,60,Route,42,270,0.05925925925925926,0.06554558716777477,0.006286327908515507,0.0
validation,60,Route,59,225,0.057777777777777775,0.052190708416485126,-0.005587069361292649,0.46153846153846156
validation,60,Route,109,179,0.055865921787709494,0.04034488840245331,-0.015521033385256185,0.1
validation,60,Route,104,233,0.055793991416309016,0.04350769037309614,-0.012286301043212877,0.07692307692307693
validation,60,Route,111,163,0.05521472392638037,0.059507404686970036,0.004292680760589668,0.1111111111111111
validation,60,Route,13,166,0.05421686746987952,0.05488831148919229,0.0006714440193127738,0.2222222222222222
validation,60,Route,15,111,0.05405405405405406,0.07530055078926993,0.021246496735215878,0.0
validation,60,Route,68,403,0.052109181141439205,0.05595384572710352,0.0038446645856643133,0.047619047619047616
validation,60,Route,98,198,0.050505050505050504,0.048483238921767084,-0.00202181158328342,0.0
validation,60,Route,40,322,0.049689440993788817,0.042039090209411274,-0.007650350784377542,0.125
validation,60,Route,56,183,0.04918032786885246,0.05735087514067719,0.00817054727182473,0.0
validation,60,Route,301,143,0.04895104895104895,0.05088335085570675,0.0019323019046577974,0.2857142857142857
validation,60,Route,120,123,0.04878048780487805,0.06752243786456548,0.01874195005968743,0.0
validation,60,Route,73,350,0.04857142857142857,0.050215240726584585,0.0016438121551560145,0.0
validation,60,Route,503,542,0.04797047970479705,0.06580704143066413,0.017836561725867076,0.4230769230769231
validation,60,Route,16,299,0.046822742474916385,0.04371009462361673,-0.003112647851299652,0.07142857142857142
validation,60,Route,88,193,0.046632124352331605,0.0481313879813532,0.0014992636290215924,0.1111111111111111
validation,60,Route,37,466,0.045064377682403435,0.040751671893481105,-0.00431270578892233,0.047619047619047616
validation,60,Route,505,1832,0.04475982532751092,0.07280150003352849,0.028041674706017573,0.5853658536585366
validation,60,Route,160,207,0.043478260869565216,0.03523990979647284,-0.008238351073092377,0.2222222222222222
validation,60,Route,129,301,0.04318936877076412,0.05481847624088218,0.011629107470118062,0.15384615384615385
validation,60,Route,511,580,0.04310344827586207,0.06843860403311244,0.02533515575725037,0.64
validation,60,Route,118,219,0.0410958904109589,0.04335169966564416,0.0022558092546852565,0.2222222222222222
validation,60,Route,131,246,0.04065040650406504,0.04072593950292075,7.553299885570963e-05,0.0
validation,60,Route,51,272,0.04044117647058824,0.0576476493998886,0.01720647292930036,0.09090909090909091
validation,60,Route,100,275,0.04,0.033435137987951086,-0.006564862012048915,0.09090909090909091
validation,60,Route,108,351,0.039886039886039885,0.04577790082086539,0.0058918609348255074,0.0
validation,60,Route,9,156,0.038461538461538464,0.035638660410645,-0.002822878050893464,0.0
validation,60,Route,119,106,0.03773584905660377,0.03717524703457753,-0.0005606020220262423,0.0
validation,60,Route,125,106,0.03773584905660377,0.04005958528136075,0.0023237362247569768,0.0
validation,60,Route,954,107,0.037383177570093455,0.018590604174209057,-0.018792573395884398,0.25
validation,60,Route,91,188,0.03723404255319149,0.038413835798290365,0.0011797932450988771,0.14285714285714285
validation,60,Route,84,566,0.037102473498233215,0.0338901210462589,-0.003212352451974314,0.09523809523809523
validation,60,Route,506,1862,0.03705692803437164,0.06347587238223053,0.026418944347858887,0.5652173913043478
validation,60,Route,122,108,0.037037037037037035,0.048274717137085726,0.011237680100048691,0.0
validation,60,Route,71,191,0.03664921465968586,0.040852796008959344,0.004203581349273483,0.0
validation,60,Route,17,330,0.03636363636363636,0.03571199195546463,-0.0006516444081717324,0.16666666666666666
validation,60,Route,79,431,0.03480278422273782,0.03314115594727762,-0.0016616282754601946,0.0
validation,60,Route,161,382,0.034031413612565446,0.03411833076094732,8.691714838187509e-05,0.15384615384615385
validation,60,Route,937,119,0.03361344537815126,0.030368019436932906,-0.003245425941218353,0.25
validation,60,Route,62,210,0.03333333333333333,0.035393761956992335,0.0020604286236590025,0.14285714285714285
validation,60,Route,504,2362,0.03259949195596952,0.05393734725052469,0.021337855294555168,0.5714285714285714
validation,60,Route,64,281,0.03202846975088968,0.04570816955502506,0.01367969980413538,0.1111111111111111
validation,60,Route,61,157,0.03184713375796178,0.03825339629667204,0.00640626253871026,0.0
validation,60,Route,21,283,0.03180212014134275,0.03447427920497297,0.0026721590636302195,0.3333333333333333
validation,60,Route,134,222,0.03153153153153153,0.02943483472352676,-0.0020966968080047693,0.0
validation,60,Route,102,923,0.0314192849404117,0.033344512056503905,0.0019252271160922069,0.3448275862068966
validation,60,Route,75,485,0.030927835051546393,0.03908079329240432,0.008152958240857926,0.0
validation,60,Route,12,356,0.03089887640449438,0.02900719768929045,-0.0018916787152039316,0.0
validation,60,Route,39,616,0.030844155844155844,0.025110420452994005,-0.005733735391161839,0.05263157894736842
validation,60,Route,126,165,0.030303030303030304,0.05621362608581168,0.025910595782781376,0.2
validation,60,Route,945,198,0.030303030303030304,0.01893469916573033,-0.011368331137299972,0.3333333333333333
validation,60,Route,65,266,0.03007518796992481,0.03768453264298846,0.0076093446730636505,0.125
validation,60,Route,22,134,0.029850746268656716,0.04346689892163896,0.013616152652982248,0.0
validation,60,Route,34,737,0.029850746268656716,0.03386675581791941,0.004016009549262695,0.045454545454545456
validation,60,Route,14,203,0.029556650246305417,0.03520382770120742,0.005647177454902001,0.3333333333333333
validation,60,Route,41,956,0.029288702928870293,0.026893936590917194,-0.002394766337953099,0.03571428571428571
validation,60,Route,94,315,0.02857142857142857,0.038348437559807824,0.009777008988379254,0.0
validation,60,Route,67,179,0.027932960893854747,0.044595281432022495,0.016662320538167748,0.2
validation,60,Route,38,292,0.0273972602739726,0.02521097701497505,-0.0021862832589975498,0.125
validation,60,Route,501,3853,0.027251492343628343,0.0495497148774762,0.022298222533847854,0.5714285714285714
validation,60,Route,105,147,0.027210884353741496,0.022084572056769915,-0.00512631229697158,0.25
validation,60,Route,113,259,0.02702702702702703,0.03635300480300518,0.009325977775978149,0.0
validation,60,Route,939,747,0.02677376171352075,0.030068685445066808,0.003294923731546058,0.0
validation,60,Route,53,750,0.02666666666666667,0.025081395194251854,-0.0015852714724148148,0.05
validation,60,Route,110,264,0.026515151515151516,0.0296298323418606,0.0031146808267090847,0.0
validation,60,Route,96,755,0.026490066225165563,0.03820703933472717,0.011716973109561605,0.05
validation,60,Route,72,838,0.026252983293556086,0.028940900540129703,0.002687917246573617,0.09090909090909091
validation,60,Route,89,725,0.02620689655172414,0.025109316241190473,-0.0010975803105336655,0.05263157894736842
validation,60,Route,905,309,0.025889967637540454,0.033923575454338696,0.008033607816798242,0.0
validation,60,Route,509,425,0.02588235294117647,0.057688858818860766,0.0318065058776843,0.7272727272727273
validation,60,Route,927,431,0.025522041763341066,0.02784549740170649,0.002323455638365425,0.0
validation,60,Route,76,157,0.025477707006369428,0.016683277247218055,-0.008794429759151373,0.0
validation,60,Route,320,477,0.025157232704402517,0.025318748976292296,0.0001615162718897785,0.08333333333333333
validation,60,Route,23,160,0.025,0.028710715387502982,0.003710715387502981,0.0
validation,60,Route,47,930,0.024731182795698924,0.026968280830560017,0.002237098034861093,0.13043478260869565
validation,60,Route,168,364,0.024725274725274724,0.03228094794362014,0.0075556732183454135,0.2222222222222222
validation,60,Route,36,1670,0.024550898203592814,0.026465592771265464,0.00191469456767265,0.0
validation,60,Route,300,455,0.024175824175824177,0.03697167730135617,0.012795853125531994,0.09090909090909091
validation,60,Route,69,128,0.0234375,0.0315862977240282,0.008148797724028198,0.0
validation,60,Route,510,1409,0.0227111426543648,0.04375147270960057,0.021040330055235774,0.625
validation,60,Route,116,794,0.022670025188916875,0.026895171751903993,0.004225146562987118,0.05555555555555555
validation,60,Route,29,1285,0.022568093385214007,0.02287942143130929,0.00031132804609528344,0.1724137931034483
validation,60,Route,124,133,0.022556390977443608,0.02036957751678502,-0.002186813460658587,0.6666666666666666
validation,60,Route,54,988,0.022267206477732792,0.02609686823140718,0.0038296617536743884,0.09090909090909091
validation,60,Route,123,279,0.021505376344086023,0.03916823262970542,0.017662856285619394,0.0
validation,60,Route,24,655,0.021374045801526718,0.022116012014309516,0.0007419662127827985,0.0
validation,60,Route,995,235,0.02127659574468085,0.016325088611363017,-0.004951507133317833,0.2
validation,60,Route,31,143,0.02097902097902098,0.026003558926770046,0.005024537947749066,0.0
validation,60,Route,929,728,0.020604395604395604,0.015716718181732557,-0.004887677422663047,0.2
validation,60,Route,989,148,0.02027027027027027,0.02155759676289244,0.0012873264926221671,0.0
validation,60,Route,78,101,0.019801980198019802,0.03719067547403907,0.01738869527601927,0.0
validation,60,Route,953,101,0.019801980198019802,0.052585807068817124,0.032783826870797325,0.0
validation,60,Route,106,255,0.0196078431372549,0.025364612818356173,0.005756769681101271,0.2
validation,60,Route,935,512,0.01953125,0.022887773509839792,0.003356523509839792,0.1
validation,60,Route,63,939,0.019169329073482427,0.027912588399074376,0.008743259325591949,0.1111111111111111
validation,60,Route,92,105,0.01904761904761905,0.04121889037494169,0.02217127132732264,0.0
validation,60,Route,11,264,0.01893939393939394,0.02106510883663064,0.002125714897236699,0.2
validation,60,Route,132,106,0.018867924528301886,0.023049925535054028,0.004182001006752142,0.0
validation,60,Route,43,588,0.01870748299319728,0.02623044441475785,0.007522961421560573,0.2727272727272727
validation,60,Route,25,646,0.018575851393188854,0.01726533409949849,-0.0013105172936903643,0.08333333333333333
validation,60,Route,941,162,0.018518518518518517,0.026027830965396837,0.00750931244687832,0.0
validation,60,Route,984,164,0.018292682926829267,0.016037576482266,-0.002255106444563268,0.3333333333333333
validation,60,Route,45,615,0.01788617886178862,0.02261137787873739,0.004725199016948772,0.0
validation,60,Route,35,1303,0.017651573292402148,0.021719275067065363,0.0040677017746632155,0.0
validation,60,Route,70,233,0.017167381974248927,0.028883089944698816,0.01171570797044989,0.0
validation,60,Route,903,233,0.017167381974248927,0.017683063089638015,0.0005156811153890876,0.0
validation,60,Route,20,235,0.01702127659574468,0.030536657045368308,0.013515380449623627,0.0
validation,60,Route,32,1912,0.016736401673640166,0.014708874716397282,-0.002027526957242884,0.15625
validation,60,Route,986,123,0.016260162601626018,0.01598914835171611,-0.0002710142499099087,0.5
validation,60,Route,7,1239,0.016142050040355124,0.018000368957797788,0.0018583189174426647,0.05
validation,60,Route,95,808,0.01608910891089109,0.015551642678536764,-0.0005374662323543253,0.3076923076923077
validation,60,Route,60,626,0.01597444089456869,0.017699638260209854,0.0017251973656411644,0.3
validation,60,Route,44,255,0.01568627450980392,0.02093667626217735,0.005250401752373429,0.0
validation,60,Route,165,702,0.01566951566951567,0.022474265620789177,0.006804749951273507,0.36363636363636365
validation,60,Route,112,195,0.015384615384615385,0.034186750424750376,0.01880213504013499,0.0
validation,60,Route,133,328,0.01524390243902439,0.02170215978113286,0.0064582573421084685,0.0
validation,60,Route,900,264,0.015151515151515152,0.017368444993404338,0.0022169298418891863,0.0
validation,60,Route,925,334,0.014970059880239521,0.015771837723950893,0.0008017778437113716,0.0
validation,60,Route,130,140,0.014285714285714285,0.051274734217867414,0.03698901993215313,0.5
validation,60,Route,960,777,0.014157014157014158,0.012328845337733324,-0.001828168819280834,0.18181818181818182
validation,60,Route,86,714,0.014005602240896359,0.022220193928279796,0.008214591687383437,0.1
validation,60,Route,Unknown,892,0.013452914798206279,0.018407579281383597,0.004954664483177319,0.25
validation,60,Route,512,1058,0.013232514177693762,0.03652282929338157,0.023290315115687805,0.5
validation,60,Route,52,1376,0.01308139534883721,0.020496117528766965,0.0074147221799297554,0.1111111111111111
validation,60,Route,85,842,0.013064133016627079,0.0276640188982339,0.01459988588160682,0.0
validation,60,Route,90,282,0.010638297872340425,0.02442022273691,0.013781924864569575,0.3333333333333333
validation,60,Route,902,210,0.009523809523809525,0.011795660061115706,0.002271850537306181,0.5
validation,60,Route,924,138,0.007246376811594203,0.00973852203415792,0.0024921452225637178,1.0
validation,60,Route,985,463,0.0064794816414686825,0.020864507734318256,0.014385026092849574,0.0
validation,60,Route,81,157,0.006369426751592357,0.017894029513254115,0.011524602761661758,0.0
validation,60,Route,952,177,0.005649717514124294,0.014515136085260508,0.008865418571136215,0.0
validation,60,Route,996,359,0.005571030640668524,0.015516183562892596,0.009945152922224074,0.0
validation,60,Route,999,202,0.0049504950495049506,0.001793331529498856,-0.0031571635200060948,1.0
validation,60,Route,600,446,0.004484304932735426,0.005231499535233243,0.0007471946024978169,1.0
validation,60,hour,2,1215,0.07901234567901234,0.06755176008097849,-0.011460585598033854,0.125
validation,60,hour,23,2076,0.05635838150289017,0.061625825346215087,0.0052674438433249135,0.17094017094017094
validation,60,hour,22,2256,0.051418439716312055,0.06240997925594678,0.010991539539634727,0.15517241379310345
validation,60,hour,3,914,0.047045951859956234,0.047969762591606444,0.0009238107316502098,0.23255813953488372
validation,60,hour,0,1617,0.045763760049474335,0.058727147231510256,0.012963387182035921,0.10810810810810811
validation,60,hour,21,2697,0.0389321468298109,0.04912324362815229,0.01019109679834139,0.2
validation,60,hour,20,2748,0.03384279475982533,0.04483176088287739,0.010988966123052057,0.23655913978494625
validation,60,hour,5,2621,0.03243037008775276,0.029350158011222344,-0.0030802120765304197,0.3411764705882353
validation,60,hour,4,1191,0.030226700251889168,0.03955291035176987,0.009326210099880699,0.1388888888888889
validation,60,hour,19,3178,0.030207677784770296,0.039933277549443084,0.009725599764672788,0.25
validation,60,hour,17,4674,0.030166880616174584,0.030395062330110065,0.0002281817139354811,0.3475177304964539
validation,60,hour,6,3174,0.029615626969124134,0.02872063071291952,-0.0008949962562046151,0.24468085106382978
validation,60,hour,18,4304,0.029275092936802975,0.03268153811813637,0.003406445181333397,0.2777777777777778
validation,60,hour,10,3086,0.02916396629941672,0.0343031973907908,0.005139231091374083,0.2111111111111111
validation,60,hour,15,4798,0.027094622759483118,0.02974833106302082,0.002653708303537703,0.25384615384615383
validation,60,hour,13,3631,0.025337372624621317,0.029426416258147677,0.00408904363352636,0.2391304347826087
validation,60,hour,1,1232,0.024350649350649352,0.04375907212792372,0.01940842277727437,0.3333333333333333
validation,60,hour,16,4843,0.023952095808383235,0.029692026044282824,0.005739930235899589,0.3017241379310345
validation,60,hour,8,3019,0.023517721099701887,0.0311705461196053,0.007652825019903414,0.22535211267605634
validation,60,hour,7,2994,0.02338009352037408,0.03590007705837379,0.012519983537999706,0.17142857142857143
validation,60,hour,14,4159,0.022842029333974515,0.026598184381787012,0.0037561550478124976,0.22105263157894736
validation,60,hour,12,3301,0.02272038776128446,0.031055403244482825,0.008335015483198364,0.26666666666666666
validation,60,hour,9,3304,0.021791767554479417,0.029964403802538103,0.008172636248058685,0.20833333333333334
validation,60,hour,11,3031,0.020785219399538105,0.03135683066070689,0.010571611261168783,0.25396825396825395
validation,60,mode,streetcar,14355,0.032671543016370604,0.0555678472500635,0.022896304233692898,0.55863539445629
validation,60,mode,bus,55708,0.02974438141739068,0.03113319808490041,0.001388816667509729,0.14061557030778515
